80hari_35_verne_128kb_0072|tahoekah ia apa perasaan dalam hatikoe tentang dia|tahoekah ia apa perasaan dalam hatikoe tentang dia
80hari_35_verne_128kb_0082|karena teman temannja tiada menantikannja lagi|karena teman temannja tiada menantikannja lagi
80hari_35_verne_128kb_0106|laloe doedoek dioedjoeng sambil memandang aouda jang doedoek termenoeng itoe|laloe doedoek dioedjoeng sambil memandang aouda jang doedoek termenoeng itoe
80hari_35_verne_128kb_0112|sedjak fogg berangkat mengelilingi doenia dan sekarang telah kembali poela|sedjak fogg berangkat mengelilingi doenia dan sekarang telah kembali poela
80hari_35_verne_128kb_0114|lima menit lamanja tiada ia berkata sepatah katapoen|lima menit lamanja tiada ia berkata sepatah katapoen
80hari_35_verne_128kb_0116|njonja  ampoenilah akan dakoe  karena saja telah membawa toean ketanah inggeris|njonja  ampoenilah akan dakoe  karena saja telah membawa toean ketanah inggeris
80hari_35_verne_128kb_0118|wahai toean  toean fogg|wahai toean  toean fogg
80hari_35_verne_128kb_0135|dari sebab itoe haroeslah njonja mendjaoehkan diri dari bangsa hindoe|dari sebab itoe haroeslah njonja mendjaoehkan diri dari bangsa hindoe
80hari_35_verne_128kb_0155|perbahasapoen mengatakan|perbahasapoen mengatakan
80hari_35_verne_128kb_0168|kemoedian diboekanja poela matanja kembali  seraja katanja|kemoedian diboekanja poela matanja kembali  seraja katanja
80hari_36_verne_128kb_0002|setelah tersiar chabar seloeroeh keradjaan inggeris|setelah tersiar chabar seloeroeh keradjaan inggeris
80hari_36_verne_128kb_0023|ta  boléhkah ia meneroeskan perdjalanannja seperti telah didjandjikannja|ta  boléhkah ia meneroeskan perdjalanannja seperti telah didjandjikannja
80hari_36_verne_128kb_0042|boléh dikira bahwa sekalian orang jang biasa berdagang dibeurs toeroetlah datang menonton dan sekaliannja itoe berkeroemoen didepan reform club|boléh dikira bahwa sekalian orang jang biasa berdagang dibeurs toeroetlah datang menonton dan sekaliannja itoe berkeroemoen didepan reform club
80hari_36_verne_128kb_0047|pada malam jang terseboet diatas kelima orang lawan phileas fogg main whist itoe sedjak dari poekoel toedjoeh petang telah berkoempoellah di reform club|pada malam jang terseboet diatas kelima orang lawan phileas fogg main whist itoe sedjak dari poekoel toedjoeh petang telah berkoempoellah di reform club
80hari_36_verne_128kb_0051|john sullivan dan samuel fallentin|john sullivan dan samuel fallentin
80hari_36_verne_128kb_0065|sekarang boléh kita pestikan bahwa kita menang dalam pertaroehan ini|sekarang boléh kita pestikan bahwa kita menang dalam pertaroehan ini
80hari_36_verne_128kb_0070|djikalau ia datang hendak main whist disini  ta  pernah léwat atau dahoeloe dari waktoe kebiasaannja|djikalau ia datang hendak main whist disini  ta  pernah léwat atau dahoeloe dari waktoe kebiasaannja
80hari_36_verne_128kb_0090|nistjaja dari new york ia akan naik kapal  china  jang tiba kemarin di liverpool|nistjaja dari new york ia akan naik kapal  china  jang tiba kemarin di liverpool
80hari_36_verne_128kb_0096|dari sebab itoe  lord albemarle akan alah djoega lima riboe pond|dari sebab itoe  lord albemarle akan alah djoega lima riboe pond
80hari_36_verne_128kb_0101|maka berseroelah andrew stuart|maka berseroelah andrew stuart
80hari_36_verne_128kb_0102|lagi lima menit|lagi lima menit
80hari_36_verne_128kb_0103|kelima orang anggota reform club itoe berpandang pandanganlah seorang dengan seorang|kelima orang anggota reform club itoe berpandang pandanganlah seorang dengan seorang
80hari_36_verne_128kb_0108|akan tetapi meréka ta  soeka memperlihatkan perasaan hati masing masing|akan tetapi meréka ta  soeka memperlihatkan perasaan hati masing masing
80hari_36_verne_128kb_0114|lihatlah sekarang soedah poekoel setengah sembilan lebih tiga belas menit|lihatlah sekarang soedah poekoel setengah sembilan lebih tiga belas menit
80hari_36_verne_128kb_0126|maka andreuw stuart dan teman temanhja berhentilah main whist|maka andreuw stuart dan teman temanhja berhentilah main whist
80hari_37_verne_128kb_0005|ja ni kira kira doea poeloeh empat djam setelah ia sampai di london|ja ni kira kira doea poeloeh empat djam setelah ia sampai di london
80hari_37_verne_128kb_0015|sehingga topinja djatoeh tiada diketahoeinja|sehingga topinja djatoeh tiada diketahoeinja
80hari_37_verne_128kb_0040|maka fogg masoek kedalam reform club  dilihatnja djam soedah poekoel sembilan koerang seperempat|maka fogg masoek kedalam reform club  dilihatnja djam soedah poekoel sembilan koerang seperempat
80hari_37_verne_128kb_0052|maka tiap tiap ia berdjalan dimoeka boemi satoe graad djaoehnja|maka tiap tiap ia berdjalan dimoeka boemi satoe graad djaoehnja
80hari_37_verne_128kb_0053|haripoen lebih péndék empat menit dari pada hari jang biasa|haripoen lebih péndék empat menit dari pada hari jang biasa
80hari_37_verne_128kb_0056|hal ini boléh djoega diterangkan demikian|hal ini boléh djoega diterangkan demikian
80hari_37_verne_128kb_0089|ada apa  passepartout|ada apa  passepartout
80hari_37_verne_128kb_0102|fogg jang amat gandjil itoe selama lamanja tiada kehilangan  akal  melainkan tetap dan sabar hatinja|fogg jang amat gandjil itoe selama lamanja tiada kehilangan  akal  melainkan tetap dan sabar hatinja
80hari_37_verne_128kb_0104|apakah matjam kemenangannja|apakah matjam kemenangannja
80hari_22_verne_128kb_0000|bab jang kedoea poeloeh doea peri meriwajatkan passepartout mengetahoei|bab jang kedoea poeloeh doea peri meriwajatkan passepartout mengetahoei
80hari_22_verne_128kb_0017|karena dalam maboek itoe seolah olah ia ingat akan toeannja|karena dalam maboek itoe seolah olah ia ingat akan toeannja
80hari_22_verne_128kb_0032|menolong passepartout  mengangkat dan membawanja kebilik kélas doea|menolong passepartout  mengangkat dan membawanja kebilik kélas doea
80hari_22_verne_128kb_0040|maka berkatalah passepartout dalam hatinja|maka berkatalah passepartout dalam hatinja
80hari_22_verne_128kb_0051|mana boléh djadi seorangpoen ta  kan pertjaja  bahwa fogg itoe seorang pentjoeri|mana boléh djadi seorangpoen ta  kan pertjaja  bahwa fogg itoe seorang pentjoeri
human_rights_un_ind_rd_0000|pernyataan umum tentang hak hak asasi manusia mukadimah menimbang bahwa pengakuan atas martabat alamiah dan hak hak yang sama dan mutlak dari semua anggota keluarga manusia adalah dasar kemerdekaan|pernyataan umum tentang hak hak asasi manusia mukadimah menimbang bahwa pengakuan atas martabat alamiah dan hak hak yang sama dan mutlak dari semua anggota keluarga manusia adalah dasar kemerdekaan
human_rights_un_ind_rd_0004|menimbang bahwa hak hak asasi manusia perlu dilindungi oleh peraturan hukum supaya orang tidak akan terpaksa memilih pemberontakan sebagai usaha terakhir guna menentang kelaliman dan penindasan|menimbang bahwa hak hak asasi manusia perlu dilindungi oleh peraturan hukum supaya orang tidak akan terpaksa memilih pemberontakan sebagai usaha terakhir guna menentang kelaliman dan penindasan
human_rights_un_ind_rd_0010|dengan bekerjasama dengan perserikatan bangsa bangsa|dengan bekerjasama dengan perserikatan bangsa bangsa
human_rights_un_ind_rd_0015|dan dengan jalan tindakan tindakan progresif yang bersifat nasional maupun internasional|dan dengan jalan tindakan tindakan progresif yang bersifat nasional maupun internasional
human_rights_un_ind_rd_0017|baik oleh bangsa bangsa dari negara negara anggota sendiri maupun oleh bangsa bangsa dari daerah daerah yang berada di bawah kekuasaan hukum mereka|baik oleh bangsa bangsa dari negara negara anggota sendiri maupun oleh bangsa bangsa dari daerah daerah yang berada di bawah kekuasaan hukum mereka
human_rights_un_ind_rd_0035|semua berhak atas perlindungan yang sama terhadap setiap bentuk diskriminasi yang bertentangan dengan pernyataan ini dan terhadap segala hasutan yang mengarah pada diskriminasi semacam itu|semua berhak atas perlindungan yang sama terhadap setiap bentuk diskriminasi yang bertentangan dengan pernyataan ini dan terhadap segala hasutan yang mengarah pada diskriminasi semacam itu
human_rights_un_ind_rd_0042|pasal sebelas setiap orang yang dituntut karena disangka melakukan suatu pelanggaran hukum dianggap tidak bersalah|pasal sebelas setiap orang yang dituntut karena disangka melakukan suatu pelanggaran hukum dianggap tidak bersalah
human_rights_un_ind_rd_0073|mempraktekkannya melaksanakan ibadahnya dan mentaatinya|mempraktekkannya melaksanakan ibadahnya dan mentaatinya
human_rights_un_ind_rd_0078|menerima dan menyampaikan informasi dan buah pikiran melalui media apa saja dan dengan tidak memandang batas batas  wilayah|menerima dan menyampaikan informasi dan buah pikiran melalui media apa saja dan dengan tidak memandang batas batas  wilayah
human_rights_un_ind_rd_0095|berhak atas syarat syarat perburuhan yang adil serta baik|berhak atas syarat syarat perburuhan yang adil serta baik
human_rights_un_ind_rd_0112|pendidikan harus gratis  setidak tidaknya untuk tingkat sekolah rendah dan pendidikan dasar|pendidikan harus gratis  setidak tidaknya untuk tingkat sekolah rendah dan pendidikan dasar
human_rights_un_ind_rd_0115|dan pengajaran tinggi harus secara adil dapat diakses oleh semua orang  berdasarkan kepantasan|dan pengajaran tinggi harus secara adil dapat diakses oleh semua orang  berdasarkan kepantasan
human_rights_un_ind_rd_0118|toleransi dan persahabatan di antara semua bangsa|toleransi dan persahabatan di antara semua bangsa
human_rights_un_ind_rd_0120|serta harus memajukan kegiatan perserikatan bangsa bangsa dalam memelihara perdamaian|serta harus memajukan kegiatan perserikatan bangsa bangsa dalam memelihara perdamaian
human_rights_un_ind_rd_0123|untuk mengecap kenikmatan kesenian dan berbagi dalam kemajuan ilmu pengetahuan dan manfaatnya|untuk mengecap kenikmatan kesenian dan berbagi dalam kemajuan ilmu pengetahuan dan manfaatnya
